Aleksandrovsk-Sakhalinskiy	Aleksandrovsk-Sakhalinskiy	Russia	Sakhalinskaya Oblast’	RUS
Wallerfangen	Wallerfangen	Germany	Saarland	DEU
Wakefield-Peacedale	Wakefield-Peacedale	United States	Rhode Island	USA
Lesnoy Gorodok	Lesnoy Gorodok	Russia	Moskovskaya Oblast’	RUS
Jūraqān	Juraqan	Iran	Hamadān	IRN
Erwin	Erwin	United States	Tennessee	USA
Savignano sul Panaro	Savignano sul Panaro	Italy	Emilia-Romagna	ITA
Huedin	Huedin	Romania	Cluj	ROU
Ananás	Ananas	Brazil	Tocantins	BRA
Cervera	Cervera	Spain	Catalonia	ESP
Waltenhofen	Waltenhofen	Germany	Bavaria	DEU
Rigby	Rigby	United States	Idaho	USA
Martano	Martano	Italy	Puglia	ITA
Carácuaro	Caracuaro	Mexico	Michoacán de Ocampo	MEX
Rudnya	Rudnya	Russia	Smolenskaya Oblast’	RUS
Fort Stockton	Fort Stockton	United States	Texas	USA
Gaggiano	Gaggiano	Italy	Lombardy	ITA
Onnaing	Onnaing	France	Hauts-de-France	FRA
Binfield	Binfield	United Kingdom	Bracknell Forest	GBR
Iseo	Iseo	Italy	Lombardy	ITA
Le Mesnil-Esnard	Le Mesnil-Esnard	France	Normandie	FRA
Triunfo	Triunfo	Brazil	Paraíba	BRA
Dietlikon	Dietlikon	Switzerland	Zürich	CHE
Belvedere Marittimo	Belvedere Marittimo	Italy	Calabria	ITA
Ramara	Ramara	Canada	Ontario	CAN
Aadorf	Aadorf	Switzerland	Thurgau	CHE
Lamarão	Lamarao	Brazil	Bahia	BRA
Gorsa	Gorsa	India	West Bengal	IND
Airway Heights	Airway Heights	United States	Washington	USA
Burela de Cabo	Burela de Cabo	Spain	Galicia	ESP
Minano	Minano	Japan	Saitama	JPN
Síndos	Sindos	Greece	Kentrikí Makedonía	GRC
Planaltino	Planaltino	Brazil	Bahia	BRA
Granada	Granada	Colombia	Cundinamarca	COL
Vettweiß	Vettweiss	Germany	North Rhine-Westphalia	DEU
Esperantina	Esperantina	Brazil	Tocantins	BRA
Yutsa	Yutsa	Russia	Stavropol’skiy Kray	RUS
Jājireddigūdem	Jajireddigudem	India	Telangana	IND
Santanópolis	Santanopolis	Brazil	Bahia	BRA
Castellabate	Castellabate	Italy	Campania	ITA
Comala	Comala	Mexico	Colima	MEX
Arenápolis	Arenapolis	Brazil	Mato Grosso	BRA
Parsons	Parsons	United States	Kansas	USA
Parabita	Parabita	Italy	Puglia	ITA
El Molar	El Molar	Spain	Madrid	ESP
Riachuelo	Riachuelo	Brazil	Sergipe	BRA
Rauenberg	Rauenberg	Germany	Baden-Württemberg	DEU
Zwenkau	Zwenkau	Germany	Saxony	DEU
Perwez	Perwez	Belgium	Wallonia	BEL
Wertingen	Wertingen	Germany	Bavaria	DEU
Fayetteville	Fayetteville	United States	Tennessee	USA
Townsend	Townsend	United States	Massachusetts	USA
Larmor-Plage	Larmor-Plage	France	Bretagne	FRA
Mhâjâr	Mhajar	Morocco	Oriental	MAR
Sidi El Hattab	Sidi El Hattab	Morocco	Marrakech-Safi	MAR
Villacañas	Villacanas	Spain	Castille-La Mancha	ESP
Gooik	Gooik	Belgium	Flanders	BEL
Meadowbrook	Meadowbrook	United States	Alabama	USA
Grossos	Grossos	Brazil	Rio Grande do Norte	BRA
Ortuella	Ortuella	Spain	Basque Country	ESP
Chiasso	Chiasso	Switzerland	Ticino	CHE
Lititz	Lititz	United States	Pennsylvania	USA
Marcy	Marcy	United States	New York	USA
Leeds and the Thousand Islands	Leeds and the Thousand Islands	Canada	Ontario	CAN
La Mujer	La Mujer	Spain	Andalusia	ESP
Siler City	Siler City	United States	North Carolina	USA
Buchs	Buchs	Switzerland	Aargau	CHE
Filottrano	Filottrano	Italy	Marche	ITA
Hove	Hove	Belgium	Flanders	BEL
Várzea do Poço	Varzea do Poco	Brazil	Bahia	BRA
Platte City	Platte City	United States	Missouri	USA
Lantana	Lantana	United States	Texas	USA
Carignan	Carignan	Canada	Quebec	CAN
La Chapelle d’Armentières	La Chapelle d'Armentieres	France	Hauts-de-France	FRA
Brockton	Brockton	Canada	Ontario	CAN
Bezhetsk	Bezhetsk	Russia	Tverskaya Oblast’	RUS
Polinyá	Polinya	Spain	Catalonia	ESP
Woodfield	Woodfield	United States	South Carolina	USA
São Domingos	Sao Domingos	Brazil	Santa Catarina	BRA
Mount Airy	Mount Airy	United States	Maryland	USA
Fársala	Farsala	Greece	Thessalía	GRC
Budenheim	Budenheim	Germany	Rhineland-Palatinate	DEU
Kirs	Kirs	Russia	Kirovskaya Oblast’	RUS
Mohelnice	Mohelnice	Czechia	Olomoucký Kraj	CZE
Missaglia	Missaglia	Italy	Lombardy	ITA
Almagro	Almagro	Philippines	Samar	PHL
Shira	Shira	Russia	Khakasiya	RUS
Südlohn	Sudlohn	Germany	North Rhine-Westphalia	DEU
Dubrovytsya	Dubrovytsya	Ukraine	Rivnens’ka Oblast’	UKR
Olho d’Água do Casado	Olho d'Agua do Casado	Brazil	Alagoas	BRA
Carencro	Carencro	United States	Louisiana	USA
Au	Au	Switzerland	Sankt Gallen	CHE
Lillebonne	Lillebonne	France	Normandie	FRA
Lovosice	Lovosice	Czechia	Ústecký Kraj	CZE
Asolo	Asolo	Italy	Veneto	ITA
Boyabat	Boyabat	Turkey	Sinop	TUR
Ban Tha Phra	Ban Tha Phra	Thailand	Khon Kaen	THA
Sutton	Sutton	United States	Massachusetts	USA
La Ferté-Bernard	La Ferte-Bernard	France	Pays de la Loire	FRA
Harqalah	Harqalah	Tunisia	Sousse	TUN
Winslow	Winslow	United States	Arizona	USA
Ruidoso	Ruidoso	United States	New Mexico	USA
Nāgāyalanka	Nagayalanka	India	Andhra Pradesh	IND
Yanchep	Yanchep	Australia	Western Australia	AUS
Pandino	Pandino	Italy	Lombardy	ITA
South Strabane	South Strabane	United States	Pennsylvania	USA
Bulancak	Bulancak	Turkey	Giresun	TUR
Ócsa	Ocsa	Hungary	Pest	HUN
Tissint	Tissint	Morocco	Souss-Massa	MAR
Pizzo	Pizzo	Italy	Calabria	ITA
Hondo	Hondo	United States	Texas	USA
Miles City	Miles City	United States	Montana	USA
Trebisacce	Trebisacce	Italy	Calabria	ITA
Brownsville	Brownsville	United States	Tennessee	USA
Grigoriopol	Grigoriopol	Moldova	Stînga Nistrului	MDA
Maidencreek	Maidencreek	United States	Pennsylvania	USA
Maddūr	Maddur	India	Telangana	IND
Manistee	Manistee	United States	Michigan	USA
Teisendorf	Teisendorf	Germany	Bavaria	DEU
Rayne	Rayne	United States	Louisiana	USA
Bishnupur	Bishnupur	India	West Bengal	IND
Wunsiedel	Wunsiedel	Germany	Bavaria	DEU
Dunblane	Dunblane	United Kingdom	Stirling	GBR
Dielheim	Dielheim	Germany	Baden-Württemberg	DEU
Bad Laer	Bad Laer	Germany	Lower Saxony	DEU
Castelli	Castelli	Argentina	Chaco	ARG
Alfredo Wagner	Alfredo Wagner	Brazil	Santa Catarina	BRA
Augusta	Augusta	United States	Kansas	USA
Santa Maria	Santa Maria	Brazil	Paraná	BRA
Le Muy	Le Muy	France	Provence-Alpes-Côte d’Azur	FRA
Montes Altos	Montes Altos	Brazil	Maranhão	BRA
Orivesi	Orivesi	Finland	Pirkanmaa	FIN
Gammasa	Gammasa	Morocco	Marrakech-Safi	MAR
Varzedo	Varzedo	Brazil	Bahia	BRA
Sebnitz	Sebnitz	Germany	Saxony	DEU
Saktigarh	Saktigarh	India	West Bengal	IND
Spáta	Spata	Greece	Attikí	GRC
Ichenhausen	Ichenhausen	Germany	Bavaria	DEU
Krasnoslobodsk	Krasnoslobodsk	Russia	Mordoviya	RUS
New Richmond	New Richmond	United States	Wisconsin	USA
Greenwood	Greenwood	United States	Arkansas	USA
Laufenburg (Baden)	Laufenburg (Baden)	Germany	Baden-Württemberg	DEU
Aniva	Aniva	Russia	Sakhalinskaya Oblast’	RUS
Gouvieux	Gouvieux	France	Hauts-de-France	FRA
Stevenston	Stevenston	United Kingdom	North Ayrshire	GBR
Lidzbark	Lidzbark	Poland	Warmińsko-Mazurskie	POL
Monticello	Monticello	United States	Arkansas	USA
Treia	Treia	Italy	Marche	ITA
St. Stephens	St. Stephens	United States	North Carolina	USA
Laghzawna	Laghzawna	Morocco	Casablanca-Settat	MAR
Little Falls	Little Falls	United States	Minnesota	USA
Sauzal	Sauzal	Spain	Canary Islands	ESP
Santa Comba	Santa Comba	Spain	Galicia	ESP
Ameskroud	Ameskroud	Morocco	Souss-Massa	MAR
Verkhneyarkeyevo	Verkhneyarkeyevo	Russia	Bashkortostan	RUS
Braslaw	Braslaw	Belarus	Vitsyebskaya Voblasts’	BLR
Kandel	Kandel	Germany	Rhineland-Palatinate	DEU
Bryan	Bryan	United States	Ohio	USA
La Bruyère	La Bruyere	Belgium	Wallonia	BEL
Amityville	Amityville	United States	New York	USA
Lamorlaye	Lamorlaye	France	Hauts-de-France	FRA
Muro del Alcoy	Muro del Alcoy	Spain	Valencia	ESP
Porcari	Porcari	Italy	Tuscany	ITA
Tomah	Tomah	United States	Wisconsin	USA
Närpes	Narpes	Finland	Pohjanmaa	FIN
Cistérniga	Cisterniga	Spain	Castille-Leon	ESP
Santa María de Cayón	Santa Maria de Cayon	Spain	Cantabria	ESP
Tysmenytsia	Tysmenytsia	Ukraine	Ivano-Frankivs’ka Oblast’	UKR
Séné	Sene	France	Bretagne	FRA
Reinach	Reinach	Switzerland	Aargau	CHE
Cavalcante	Cavalcante	Brazil	Goiás	BRA
Brunswick	Brunswick	United States	Maryland	USA
Suances	Suances	Spain	Cantabria	ESP
Le Mont-sur-Lausanne	Le Mont-sur-Lausanne	Switzerland	Vaud	CHE
Bovalino Marina	Bovalino Marina	Italy	Calabria	ITA
Morières-lès-Avignon	Morieres-les-Avignon	France	Provence-Alpes-Côte d’Azur	FRA
Douar Ezzerarda	Douar Ezzerarda	Morocco	Rabat-Salé-Kénitra	MAR
Unieux	Unieux	France	Auvergne-Rhône-Alpes	FRA
Roanoke	Roanoke	United States	Texas	USA
Argoncilhe	Argoncilhe	Portugal	Aveiro	PRT
Francisville	Francisville	United States	Kentucky	USA
Hickam Housing	Hickam Housing	United States	Hawaii	USA
Laurentian Valley	Laurentian Valley	Canada	Ontario	CAN
Navasota	Navasota	United States	Texas	USA
Le Rheu	Le Rheu	France	Bretagne	FRA
Erdőkertes	Erdokertes	Hungary	Pest	HUN
Eemnes	Eemnes	Netherlands	Utrecht	NLD
Coccaglio	Coccaglio	Italy	Lombardy	ITA
Schlangen	Schlangen	Germany	North Rhine-Westphalia	DEU
Bandol	Bandol	France	Provence-Alpes-Côte d’Azur	FRA
Ifigha	Ifigha	Algeria	Tizi Ouzou	DZA
Irshava	Irshava	Ukraine	Zakarpats’ka Oblast’	UKR
Igaratá	Igarata	Brazil	São Paulo	BRA
Ouled Rached	Ouled Rached	Algeria	Bouira	DZA
Livron-sur-Drôme	Livron-sur-Drome	France	Auvergne-Rhône-Alpes	FRA
Flowood	Flowood	United States	Mississippi	USA
Açucena	Acucena	Brazil	Minas Gerais	BRA
Pryor Creek	Pryor Creek	United States	Oklahoma	USA
Santa Coloma de Cervelló	Santa Coloma de Cervello	Spain	Catalonia	ESP
Sherborne	Sherborne	United Kingdom	Dorset	GBR
Parempuyre	Parempuyre	France	Nouvelle-Aquitaine	FRA
Kargat	Kargat	Russia	Novosibirskaya Oblast’	RUS
Currumbin	Currumbin	Australia	Queensland	AUS
Bardmoor	Bardmoor	United States	Florida	USA
Munagāla	Munagala	India	Telangana	IND
East St. Paul	East St. Paul	Canada	Manitoba	CAN
Crissier	Crissier	Switzerland	Vaud	CHE
Lukovit	Lukovit	Bulgaria	Lovech	BGR
Edelény	Edeleny	Hungary	Borsod-Abaúj-Zemplén	HUN
Périgny	Perigny	France	Nouvelle-Aquitaine	FRA
Kurichedu	Kurichedu	India	Andhra Pradesh	IND
Folignano	Folignano	Italy	Marche	ITA
Bloomfield	Bloomfield	United States	New Mexico	USA
Belakvādi	Belakvadi	India	Karnātaka	IND
Cairo	Cairo	United States	Georgia	USA
Tonneins	Tonneins	France	Nouvelle-Aquitaine	FRA
Sabiñánigo	Sabinanigo	Spain	Aragon	ESP
Riacho dos Machados	Riacho dos Machados	Brazil	Minas Gerais	BRA
Castegnato	Castegnato	Italy	Lombardy	ITA
Néa Péramos	Nea Peramos	Greece	Attikí	GRC
Aidlingen	Aidlingen	Germany	Baden-Württemberg	DEU
Dayton	Dayton	United States	Nevada	USA
Nieuwleusen	Nieuwleusen	Netherlands	Overijssel	NLD
Lubuagan	Lubuagan	Philippines	Kalinga	PHL
Siteía	Siteia	Greece	Kríti	GRC
Boonville	Boonville	United States	Missouri	USA
Les Sorinières	Les Sorinieres	France	Pays de la Loire	FRA
Bli Bli	Bli Bli	Australia	Queensland	AUS
Richterich	Richterich	Germany	North Rhine-Westphalia	DEU
Putnam	Putnam	United States	Connecticut	USA
Caluco	Caluco	El Salvador	Sonsonate	SLV
Louisville	Louisville	United States	Ohio	USA
Beverly Hills	Beverly Hills	United States	Florida	USA
Salisbury	Salisbury	United States	Massachusetts	USA
Nová Paka	Nova Paka	Czechia	Liberecký Kraj	CZE
Brownfield	Brownfield	United States	Texas	USA
Tvrdošín	Tvrdosin	Slovakia	Žilinský	SVK
Cappelle-la-Grande	Cappelle-la-Grande	France	Hauts-de-France	FRA
Hackettstown	Hackettstown	United States	New Jersey	USA
Pesca	Pesca	Colombia	Boyacá	COL
Stuarts Draft	Stuarts Draft	United States	Virginia	USA
Bay Minette	Bay Minette	United States	Alabama	USA
Isbergues	Isbergues	France	Hauts-de-France	FRA
Monteforte d’Alpone	Monteforte d'Alpone	Italy	Veneto	ITA
Lorraine	Lorraine	Canada	Quebec	CAN
Nurpur	Nurpur	India	West Bengal	IND
Golden Hills	Golden Hills	United States	California	USA
Thompson	Thompson	United States	Connecticut	USA
Verkhneuralsk	Verkhneuralsk	Russia	Chelyabinskaya Oblast’	RUS
Podenzano	Podenzano	Italy	Emilia-Romagna	ITA
Edwards	Edwards	United States	Colorado	USA
Nagykálló	Nagykallo	Hungary	Szabolcs-Szatmár-Bereg	HUN
Ariranha	Ariranha	Brazil	São Paulo	BRA
Khotyn	Khotyn	Ukraine	Chernivets’ka Oblast’	UKR
Woltersdorf	Woltersdorf	Germany	Brandenburg	DEU
Woodmoor	Woodmoor	United States	Colorado	USA
Liberty	Liberty	United States	New York	USA
Pont-Audemer	Pont-Audemer	France	Normandie	FRA
Quirino	Quirino	Philippines	Ilocos Sur	PHL
Ipiranga do Piauí	Ipiranga do Piaui	Brazil	Piauí	BRA
Pfedelbach	Pfedelbach	Germany	Baden-Württemberg	DEU
Vendin-le-Vieil	Vendin-le-Vieil	France	Hauts-de-France	FRA
Niesky	Niesky	Germany	Saxony	DEU
Segni	Segni	Italy	Lazio	ITA
Saline	Saline	United States	Michigan	USA
San Sebastián de la Gomera	San Sebastian de la Gomera	Spain	Canary Islands	ESP
Villars	Villars	France	Auvergne-Rhône-Alpes	FRA
Courcelles-les-Lens	Courcelles-les-Lens	France	Hauts-de-France	FRA
Kyritz	Kyritz	Germany	Brandenburg	DEU
St. Augustine Shores	St. Augustine Shores	United States	Florida	USA
Madras	Madras	United States	Oregon	USA
Ineu	Ineu	Romania	Arad	ROU
Pietra Ligure	Pietra Ligure	Italy	Liguria	ITA
San Fructuoso de Bagés	San Fructuoso de Bages	Spain	Catalonia	ESP
Üröm	Urom	Hungary	Pest	HUN
Vila Nova de Cerveira	Vila Nova de Cerveira	Portugal	Viana do Castelo	PRT
Vallet	Vallet	France	Pays de la Loire	FRA
Gramsh	Gramsh	Albania	Elbasan	ALB
Cherasco	Cherasco	Italy	Piedmont	ITA
Vallendar	Vallendar	Germany	Rhineland-Palatinate	DEU
Biblis	Biblis	Germany	Hesse	DEU
Clinton	Clinton	United States	North Carolina	USA
Porangaba	Porangaba	Brazil	São Paulo	BRA
Hohenhameln	Hohenhameln	Germany	Lower Saxony	DEU
Banārūyeh	Banaruyeh	Iran	Fārs	IRN
Kaleybar	Kaleybar	Iran	Āz̄arbāyjān-e Sharqī	IRN
Lacchiarella	Lacchiarella	Italy	Lombardy	ITA
Le Petit-Couronne	Le Petit-Couronne	France	Normandie	FRA
Heath	Heath	United States	Texas	USA
Sainte-Julienne	Sainte-Julienne	Canada	Quebec	CAN
Herenthout	Herenthout	Belgium	Flanders	BEL
Claymont	Claymont	United States	Delaware	USA
Tirano	Tirano	Italy	Lombardy	ITA
Chaponost	Chaponost	France	Auvergne-Rhône-Alpes	FRA
Masandra	Masandra	Ukraine	Krym, Avtonomna Respublika	UKR
Concepcion	Concepcion	Philippines	Misamis Occidental	PHL
Shimizu	Shimizu	Japan	Hokkaidō	JPN
Blackfalds	Blackfalds	Canada	Alberta	CAN
Stansbury Park	Stansbury Park	United States	Utah	USA
Rotonda	Rotonda	United States	Florida	USA
Marlboro Village	Marlboro Village	United States	Maryland	USA
Yvoir	Yvoir	Belgium	Wallonia	BEL
Catral	Catral	Spain	Valencia	ESP
Lenoir City	Lenoir City	United States	Tennessee	USA
Belousovo	Belousovo	Russia	Kaluzhskaya Oblast’	RUS
Reggiolo	Reggiolo	Italy	Emilia-Romagna	ITA
Birch Bay	Birch Bay	United States	Washington	USA
Dores de Campos	Dores de Campos	Brazil	Minas Gerais	BRA
Nakhon Thai	Nakhon Thai	Thailand	Phitsanulok	THA
Portland	Portland	United States	Connecticut	USA
Hartland	Hartland	United States	Wisconsin	USA
Waihee-Waiehu	Waihee-Waiehu	United States	Hawaii	USA
Borgo a Buggiano	Borgo a Buggiano	Italy	Tuscany	ITA
Landquart	Landquart	Switzerland	Graubünden	CHE
Sint-Martens-Lennik	Sint-Martens-Lennik	Belgium	Flanders	BEL
Moore	Moore	United States	Pennsylvania	USA
College Place	College Place	United States	Washington	USA
Svit	Svit	Slovakia	Prešovský	SVK
Edingerhof	Edingerhof	Germany	Baden-Württemberg	DEU
Liberty	Liberty	United States	Texas	USA
Inveruno	Inveruno	Italy	Lombardy	ITA
Bad Bevensen	Bad Bevensen	Germany	Lower Saxony	DEU
Veľké Kapušany	Vel'ke Kapusany	Slovakia	Košický	SVK
Bhāluka	Bhaluka	India	West Bengal	IND
Igaratinga	Igaratinga	Brazil	Minas Gerais	BRA
Paula Cândido	Paula Candido	Brazil	Minas Gerais	BRA
Alipukur	Alipukur	India	West Bengal	IND
Terra Nova	Terra Nova	Brazil	Pernambuco	BRA
Lo Miranda	Lo Miranda	Chile	Libertador General Bernardo O’Higgins	CHL
Teolo	Teolo	Italy	Veneto	ITA
Velykyi Bychkiv	Velykyi Bychkiv	Ukraine	Zakarpats’ka Oblast’	UKR
Seddouk Oufella	Seddouk Oufella	Algeria	Bejaïa	DZA
Capbreton	Capbreton	France	Nouvelle-Aquitaine	FRA
Hombrechtikon	Hombrechtikon	Switzerland	Zürich	CHE
Zimmerman	Zimmerman	United States	Minnesota	USA
Hemau	Hemau	Germany	Bavaria	DEU
Freetown	Freetown	United States	Massachusetts	USA
Nong Kung Si	Nong Kung Si	Thailand	Kalasin	THA
Hohenbrunn	Hohenbrunn	Germany	Bavaria	DEU
Zörbig	Zorbig	Germany	Saxony-Anhalt	DEU
Newfane	Newfane	United States	New York	USA
Coapilla	Coapilla	Mexico	Chiapas	MEX
Dardilly	Dardilly	France	Auvergne-Rhône-Alpes	FRA
Wesley Chapel	Wesley Chapel	United States	North Carolina	USA
Borgosatollo	Borgosatollo	Italy	Lombardy	ITA
Malahide	Malahide	Canada	Ontario	CAN
Ararat	Ararat	Australia	Victoria	AUS
Urbach	Urbach	Germany	Baden-Württemberg	DEU
Didymóteicho	Didymoteicho	Greece	Anatolikí Makedonía kai Thráki	GRC
Tanakoub	Tanakoub	Morocco	Tanger-Tétouan-Al Hoceïma	MAR
Detroit Lakes	Detroit Lakes	United States	Minnesota	USA
Carignano	Carignano	Italy	Piedmont	ITA
Philippeville	Philippeville	Belgium	Wallonia	BEL
Antônio Dias	Antonio Dias	Brazil	Minas Gerais	BRA
Axixá do Tocantins	Axixa do Tocantins	Brazil	Tocantins	BRA
Gerstungen	Gerstungen	Germany	Thuringia	DEU
La Fare-les-Oliviers	La Fare-les-Oliviers	France	Provence-Alpes-Côte d’Azur	FRA
Chaubaria	Chaubaria	India	West Bengal	IND
Gonzaga	Gonzaga	Italy	Lombardy	ITA
Hünenberg	Hunenberg	Switzerland	Zug	CHE
Kirchberg	Kirchberg	Switzerland	Sankt Gallen	CHE
Fultondale	Fultondale	United States	Alabama	USA
Tlahuiltepa	Tlahuiltepa	Mexico	Hidalgo	MEX
North College Hill	North College Hill	United States	Ohio	USA
Suwannaphum	Suwannaphum	Thailand	Roi Et	THA
Kotabommāli	Kotabommali	India	Andhra Pradesh	IND
Herculândia	Herculandia	Brazil	São Paulo	BRA
Juruaia	Juruaia	Brazil	Minas Gerais	BRA
Torgelow	Torgelow	Germany	Mecklenburg-Western Pomerania	DEU
Pozo Almonte	Pozo Almonte	Chile	Tarapacá	CHL
Gnarrenburg	Gnarrenburg	Germany	Lower Saxony	DEU
Guttikonda	Guttikonda	India	Andhra Pradesh	IND
Aljustrel	Aljustrel	Portugal	Beja	PRT
Castelões de Cepeda	Casteloes de Cepeda	Portugal	Porto	PRT
Horodenka	Horodenka	Ukraine	Ivano-Frankivs’ka Oblast’	UKR
Westerland	Westerland	Germany	Schleswig-Holstein	DEU
Cape Elizabeth	Cape Elizabeth	United States	Maine	USA
Tecklenburg	Tecklenburg	Germany	North Rhine-Westphalia	DEU
Cross Lanes	Cross Lanes	United States	West Virginia	USA
Manzanares el Real	Manzanares el Real	Spain	Madrid	ESP
Benner	Benner	United States	Pennsylvania	USA
Fuldabrück	Fuldabruck	Germany	Hesse	DEU
Zavyalovo	Zavyalovo	Russia	Udmurtiya	RUS
Wolfurt	Wolfurt	Austria	Vorarlberg	AUT
Santa María del Tule	Santa Maria del Tule	Mexico	Oaxaca	MEX
Oulad Cherif	Oulad Cherif	Morocco	Marrakech-Safi	MAR
Chotěboř	Chotebor	Czechia	Vysočina	CZE
Marathon	Marathon	United States	Florida	USA
Westwood	Westwood	United States	Michigan	USA
Vignate	Vignate	Italy	Lombardy	ITA
Kawara	Kawara	Niger	Tahoua	NER
Mendig	Mendig	Germany	Rhineland-Palatinate	DEU
Sidi Lahsene	Sidi Lahsene	Morocco	Oriental	MAR
Guararé	Guarare	Panama	Los Santos	PAN
Altenbeken	Altenbeken	Germany	North Rhine-Westphalia	DEU
Salto Grande	Salto Grande	Brazil	São Paulo	BRA
Biberist	Biberist	Switzerland	Solothurn	CHE
Valky	Valky	Ukraine	Kharkivs’ka Oblast’	UKR
Paredes de Coura	Paredes de Coura	Portugal	Viana do Castelo	PRT
Lexington	Lexington	United States	Virginia	USA
Blackstone	Blackstone	United States	Massachusetts	USA
Bohemia	Bohemia	United States	New York	USA
Hernando	Hernando	United States	Florida	USA
Dumont	Dumont	Brazil	São Paulo	BRA
Marly	Marly	Switzerland	Fribourg	CHE
Gródek Nad Dunajcem	Grodek Nad Dunajcem	Poland	Małopolskie	POL
Pokrovsk	Pokrovsk	Russia	Sakha (Yakutiya)	RUS
Troina	Troina	Italy	Sicilia	ITA
Dirusumarru	Dirusumarru	India	Andhra Pradesh	IND
Malalbergo	Malalbergo	Italy	Emilia-Romagna	ITA
Nizhniye Sergi	Nizhniye Sergi	Russia	Sverdlovskaya Oblast’	RUS
Kotālpur	Kotalpur	India	West Bengal	IND
Bad Liebenwerda	Bad Liebenwerda	Germany	Brandenburg	DEU
Neshannock	Neshannock	United States	Pennsylvania	USA
Melgaço	Melgaco	Portugal	Viana do Castelo	PRT
Kelso	Kelso	Australia	New South Wales	AUS
Hastings	Hastings	United States	New York	USA
Cheat Lake	Cheat Lake	United States	West Virginia	USA
Kalanchak	Kalanchak	Ukraine	Khersons’ka Oblast’	UKR
Harahan	Harahan	United States	Louisiana	USA
Le Thor	Le Thor	France	Provence-Alpes-Côte d’Azur	FRA
Shaftesbury	Shaftesbury	United Kingdom	Dorset	GBR
Shijak	Shijak	Albania	Durrës	ALB
Washington Terrace	Washington Terrace	United States	Utah	USA
Ardooie	Ardooie	Belgium	Flanders	BEL
Salzhemmendorf	Salzhemmendorf	Germany	Lower Saxony	DEU
Montoro	Montoro	Spain	Andalusia	ESP
Sultan	Sultan	United States	Washington	USA
Pong Nam Ron	Pong Nam Ron	Thailand	Chanthaburi	THA
Muncy	Muncy	United States	Pennsylvania	USA
Madeira	Madeira	United States	Ohio	USA
Colorno	Colorno	Italy	Emilia-Romagna	ITA
Abaíra	Abaira	Brazil	Bahia	BRA
Valldoreix	Valldoreix	Spain	Catalonia	ESP
Obukhivka	Obukhivka	Ukraine	Dnipropetrovs’ka Oblast’	UKR
Jigarhāti	Jigarhati	India	West Bengal	IND
Rosário do Catete	Rosario do Catete	Brazil	Sergipe	BRA
Anthony	Anthony	United States	New Mexico	USA
Clermont-l’Hérault	Clermont-l'Herault	France	Occitanie	FRA
Lempdes	Lempdes	France	Auvergne-Rhône-Alpes	FRA
Gridley	Gridley	United States	California	USA
Washington	Washington	United States	New Jersey	USA
Saint-Paul-Trois-Châteaux	Saint-Paul-Trois-Chateaux	France	Auvergne-Rhône-Alpes	FRA
Carneiros	Carneiros	Brazil	Alagoas	BRA
Heroldsberg	Heroldsberg	Germany	Bavaria	DEU
Akyazı	Akyazi	Turkey	Sakarya	TUR
Bahābād	Bahabad	Iran	Yazd	IRN
Ziębice	Ziebice	Poland	Dolnośląskie	POL
Kendall Park	Kendall Park	United States	New Jersey	USA
Haram	Haram	Norway	Møre og Romsdal	NOR
Tummalacheruvu	Tummalacheruvu	India	Telangana	IND
Manchester	Manchester	United States	New York	USA
Saint-Claude	Saint-Claude	France	Bourgogne-Franche-Comté	FRA
Yaxley	Yaxley	United Kingdom	Cambridgeshire	GBR
Mittenwalde	Mittenwalde	Germany	Brandenburg	DEU
Abdurahmoni Jomí	Abdurahmoni Jomi	Tajikistan	Khatlon	TJK
Dharmājigūdem	Dharmajigudem	India	Andhra Pradesh	IND
Roquevaire	Roquevaire	France	Provence-Alpes-Côte d’Azur	FRA
Douar Snada	Douar Snada	Morocco	Tanger-Tétouan-Al Hoceïma	MAR
Furth im Wald	Furth im Wald	Germany	Bavaria	DEU
Walworth	Walworth	United States	New York	USA
Kovvali	Kovvali	India	Andhra Pradesh	IND
Soresina	Soresina	Italy	Lombardy	ITA
Girard	Girard	United States	Ohio	USA
Montagnana	Montagnana	Italy	Veneto	ITA
Luzzi	Luzzi	Italy	Calabria	ITA
Hirayama	Hirayama	Japan	Fukuoka	JPN
Moss Vale	Moss Vale	Australia	New South Wales	AUS
I-n-Amenas	I-n-Amenas	Algeria	Illizi	DZA
Stryzhavka	Stryzhavka	Ukraine	Vinnyts’ka Oblast’	UKR
Hillview	Hillview	United States	Kentucky	USA
Pásztó	Paszto	Hungary	Nógrád	HUN
Segorbe	Segorbe	Spain	Valencia	ESP
Burlington	Burlington	United States	Washington	USA
Almargem	Almargem	Portugal	Lisboa	PRT
Baluntaicun	Baluntaicun	China	Xinjiang	CHN
Bhogālt	Bhogalt	India	West Bengal	IND
Oromocto	Oromocto	Canada	New Brunswick	CAN
Bassenge	Bassenge	Belgium	Wallonia	BEL
Ponte Buggianese	Ponte Buggianese	Italy	Tuscany	ITA
Steger	Steger	United States	Illinois	USA
Sans Souci	Sans Souci	United States	South Carolina	USA
Serramanna	Serramanna	Italy	Sardegna	ITA
Yenice	Yenice	Turkey	Karabük	TUR
Whitnash	Whitnash	United Kingdom	Warwickshire	GBR
Tarcento	Tarcento	Italy	Friuli-Venezia Giulia	ITA
Chtiba	Chtiba	Morocco	Marrakech-Safi	MAR
